order_id,product_id,quantity,unit_price
O304984,P200030,2,61.11
O304984,P200145,3,128.86
O304985,P200087,1,99.42
O304985,P200224,1,132.76
O304985,P200051,2,116.37
O304985,P200086,3,18.86
O304986,P200087,3,112.8
O304986,P200199,1,305.03
O304986,P200215,3,106.71
O304986,P200220,2,34.39
O304987,P200213,2,16.09
O304988,P200043,3,30.29
O304988,P200004,3,50.75
O304988,P200122,2,80.69
O304988,P200021,3,67.44
O304989,P200227,3,37.07
O304989,P200007,2,77.12
O304989,P200055,2,106.63
O304990,P200087,1,108.66
O304990,P200234,3,12.3
O304990,P200187,1,246.97
O304990,P200244,1,49.89
O304990,P200228,1,127.95
O304991,P200219,2,249.15
O304991,P200009,3,12.99
O304991,P200005,2,21.91
O304991,P200176,2,112.43
O304992,P200044,1,121.52
O304992,P200116,2,153.08
O304992,P200165,1,14.62
O304992,P200200,1,72.98
O304993,P200144,2,94.8
O304993,P200157,3,68.7
O304994,P200010,2,141.36
O304994,P200054,2,96.84
O304995,P200174,1,134.54
O304995,P200184,3,110.98
O304995,P200114,2,110.38
O304995,P200209,3,67.29
O304996,P200209,1,70.37
O304997,P200096,3,24.26
O304997,P200019,3,422.3
O304997,P200064,1,7.32
O304998,P200129,2,143.26
O304998,P200149,3,83.73
O304998,P200030,1,58.96
O304998,P200154,1,243.71
O304998,P200187,2,260.99
O304999,P200008,3,19.99
O304999,P200195,3,35.0
O304999,P200053,1,123.37
O304999,P200109,1,22.33
O304999,P200095,1,132.33
O305000,P200072,1,43.39
O305000,P200125,1,77.81
O305000,P200040,3,59.04
O305000,P200241,2,107.56
O305001,P200164,2,111.87
O305001,P200031,1,31.43
O305001,P200055,3,98.58
O305002,P200066,3,42.0
O305002,P200080,1,32.87
O305002,P200093,1,165.68
O305002,P200190,1,18.45
O305002,P200129,1,151.09
O305003,P200234,3,11.86
O305004,P200085,3,26.38
O305004,P200180,2,241.83
O305004,P200012,3,63.21
O305004,P200096,3,25.52
O305005,P200140,1,22.54
O305006,P200188,3,57.31
O305006,P200100,1,35.26
O305006,P200088,1,110.95
O305006,P200157,3,60.23
O305007,P200030,3,56.99
O305007,P200242,3,92.39
O305008,P200118,2,48.87
O305008,P200043,2,36.52
O305008,P200245,2,10.21
O305008,P200157,1,61.04
O305009,P200114,2,122.13
O305009,P200052,2,99.19
O305009,P200248,1,5.37
O305009,P200099,1,15.0
O305010,P200178,3,11.05
O305010,P200152,1,117.4
O305010,P200013,2,89.54
O305010,P200023,2,120.12
O305010,P200188,3,54.43
O305011,P200105,1,122.41
O305011,P200065,2,116.4
O305011,P200175,3,14.92
O305011,P200214,2,118.71
O305012,P200107,2,39.85
O305012,P200099,1,16.61
O305012,P200203,2,493.74
O305012,P200098,2,108.01
O305012,P200002,3,21.11
O305013,P200144,3,91.66
O305014,P200089,2,38.17
O305014,P200116,1,181.06
O305015,P200170,3,56.85
O305015,P200023,2,135.26
O305015,P200140,3,20.5
O305016,P200177,2,26.21
O305017,P200248,1,5.74
O305018,P200118,1,53.68
O305019,P200065,2,114.71
O305019,P200052,1,103.24
O305019,P200244,3,43.72
O305019,P200059,2,22.97
O305020,P200001,1,7.46
O305020,P200185,2,113.59
O305020,P200078,2,14.89
O305021,P200156,2,107.19
O305021,P200174,2,112.84
O305021,P200072,2,39.56
O305021,P200029,3,18.46
O305022,P200147,2,78.91
O305022,P200048,2,19.17
O305022,P200075,3,62.45
O305022,P200027,3,33.31
O305022,P200080,1,35.13
O305023,P200020,1,116.0
O305024,P200152,1,125.94
O305024,P200120,3,66.01
O305024,P200182,1,9.54
O305024,P200055,1,112.86
O305024,P200135,1,27.23
O305025,P200243,3,57.11
O305025,P200002,3,23.0
O305026,P200166,2,17.32
O305026,P200025,3,80.84
O305026,P200162,1,123.15
O305027,P200000,3,126.11
O305027,P200076,1,67.33
O305027,P200162,2,125.72
O305027,P200179,2,100.71
O305027,P200041,1,115.57
O305028,P200110,1,94.21
O305028,P200101,2,8.28
O305029,P200047,3,67.48
O305029,P200162,2,135.42
O305029,P200042,1,78.4
O305029,P200165,3,18.27
O305029,P200228,1,131.23
O305030,P200121,3,35.55
O305030,P200120,1,53.07
O305030,P200037,1,48.11
O305031,P200061,2,81.16
O305032,P200200,3,82.94
O305032,P200011,2,35.96
O305032,P200157,1,67.82
O305032,P200243,3,58.38
O305032,P200142,1,110.9
O305033,P200164,2,124.76
O305034,P200116,3,156.97
O305034,P200005,3,24.68
O305034,P200026,1,122.75
O305034,P200064,1,5.82
O305035,P200110,2,87.0
O305035,P200162,2,117.15
O305035,P200012,2,65.4
O305036,P200055,1,90.55
O305037,P200013,1,81.55
O305037,P200089,1,41.26
O305037,P200073,3,140.63
O305038,P200109,3,22.09
O305038,P200078,1,16.88
O305039,P200207,3,39.87
O305040,P200212,3,60.65
O305040,P200196,2,40.59
O305040,P200146,2,13.56
O305041,P200163,1,74.81
O305042,P200245,3,9.27
O305042,P200123,1,23.82
O305042,P200045,2,51.18
O305043,P200057,3,142.62
O305043,P200110,2,78.35
O305044,P200089,1,34.65
O305044,P200125,2,82.68
O305044,P200155,1,113.37
O305044,P200087,1,98.7
O305044,P200026,1,145.48
O305045,P200245,3,9.1
O305045,P200001,2,7.07
O305045,P200041,1,108.4
O305045,P200057,3,120.73
O305045,P200013,3,80.85
O305046,P200175,1,13.27
O305046,P200168,1,257.47
O305046,P200055,3,101.07
O305046,P200135,3,30.86
O305046,P200145,1,117.12
O305047,P200032,2,444.57
O305047,P200200,2,79.36
O305047,P200056,3,93.61
O305047,P200020,3,133.72
O305047,P200204,3,729.45
O305048,P200061,2,80.37
O305049,P200040,3,52.21
O305049,P200073,1,154.34
O305049,P200161,2,63.85
O305050,P200187,2,274.82
O305050,P200010,1,142.44
O305051,P200006,2,168.31
O305052,P200188,2,53.08
O305052,P200094,1,69.38
O305053,P200013,3,94.98
O305053,P200010,2,130.55
O305053,P200102,2,115.87
O305054,P200005,2,27.6
O305054,P200209,3,58.41
O305055,P200223,3,36.5
O305056,P200034,1,85.55
O305056,P200061,1,77.06
O305056,P200136,1,149.71
O305057,P200118,3,50.24
O305058,P200184,3,116.97
O305059,P200159,1,19.43
O305059,P200116,1,185.16
O305059,P200230,3,128.47
O305060,P200228,3,117.09
O305061,P200140,1,18.72
O305061,P200129,2,135.09
O305061,P200123,2,27.19
O305061,P200242,3,96.25
O305061,P200049,1,34.95
O305062,P200033,1,29.51
O305062,P200215,3,124.56
O305062,P200231,1,33.13
O305062,P200069,3,34.43
O305062,P200075,1,54.76
O305063,P200206,2,38.3
O305063,P200024,1,101.33
O305063,P200110,2,90.23
O305063,P200042,3,84.85
O305063,P200035,2,44.11
O305064,P200076,1,74.15
O305065,P200102,1,120.99
O305065,P200018,2,43.24
O305065,P200010,1,129.12
O305066,P200046,2,9.4
O305066,P200059,1,25.23
O305066,P200196,1,36.77
O305066,P200035,3,40.28
O305066,P200060,1,80.87
O305067,P200183,1,120.69
O305067,P200192,3,47.9
O305067,P200187,2,281.38
O305068,P200014,3,68.32
O305068,P200147,2,70.95
O305069,P200148,1,43.75
O305069,P200082,3,153.61
O305069,P200107,2,38.82
O305069,P200074,3,57.41
O305069,P200185,2,109.71
O305070,P200124,2,249.62
O305070,P200064,2,7.17
O305071,P200141,1,118.52
O305071,P200167,2,144.75
O305071,P200148,3,38.93
O305071,P200244,2,47.59
O305071,P200053,2,137.36
O305072,P200072,1,37.8
O305073,P200243,1,68.99
O305073,P200129,2,150.6
O305073,P200184,1,101.87
O305073,P200077,3,52.66
O305074,P200001,1,6.44
O305075,P200015,2,145.97
O305075,P200073,1,145.28
O305075,P200033,1,31.35
O305075,P200021,3,64.19
O305075,P200063,1,84.16
O305076,P200086,3,19.48
O305076,P200067,1,6.21
O305077,P200040,3,57.75
O305078,P200032,2,511.61
O305078,P200237,3,116.27
O305078,P200030,2,62.01
O305078,P200004,2,52.8
O305078,P200132,3,102.71
O305079,P200112,2,101.0
O305079,P200063,2,89.72
O305079,P200110,1,98.43
O305079,P200175,1,15.98
O305079,P200060,1,81.71
O305080,P200248,3,5.91
O305080,P200093,2,162.54
O305080,P200002,2,22.14
O305080,P200037,3,49.22
O305080,P200016,1,425.1
O305081,P200060,3,76.62
O305081,P200203,1,499.41
O305081,P200117,3,60.38
O305082,P200171,3,99.69
O305083,P200228,3,123.26
O305083,P200214,2,96.76
O305084,P200214,2,102.4
O305085,P200231,3,30.01
O305086,P200122,2,78.5
O305087,P200096,1,24.36
O305087,P200209,3,69.17
O305087,P200026,2,131.64
O305088,P200004,2,45.01
O305088,P200165,3,16.0
O305088,P200211,2,148.94
O305088,P200005,2,27.58
O305089,P200190,1,18.12
O305089,P200166,1,20.02
O305089,P200172,3,66.44
O305090,P200175,2,16.61
O305090,P200055,1,106.33
O305091,P200117,2,55.48
O305091,P200102,3,105.95
O305091,P200226,2,113.38
O305091,P200188,1,55.78
O305092,P200196,2,40.13
O305092,P200028,1,94.77
O305093,P200129,3,139.87
O305093,P200124,2,249.68
O305093,P200182,3,9.35
O305094,P200240,2,264.07
O305094,P200211,3,123.9
O305094,P200039,1,62.25
O305094,P200080,1,33.16
O305094,P200059,3,27.09
O305095,P200165,3,14.93
O305096,P200019,1,376.37
O305096,P200120,3,65.2
O305096,P200132,3,111.85
O305096,P200007,3,68.17
O305096,P200249,1,101.49
O305097,P200179,3,80.66
O305097,P200198,1,326.25
O305098,P200191,3,6.6
O305098,P200057,1,154.51
O305098,P200109,3,23.28
O305098,P200214,3,98.15
O305099,P200069,2,40.14
O305099,P200087,1,109.18
O305100,P200206,1,44.88
O305101,P200110,3,80.06
O305101,P200185,1,137.15
O305101,P200106,3,7.99
O305102,P200085,2,28.98
O305102,P200028,3,100.9
O305103,P200122,1,69.12
O305103,P200103,3,125.04
O305103,P200121,2,38.23
O305104,P200055,3,97.83
O305104,P200144,3,87.79
O305105,P200044,2,131.97
O305105,P200163,3,76.63
O305105,P200159,1,16.87
O305105,P200177,1,23.84
O305105,P200093,3,144.26
O305106,P200068,2,17.21
O305106,P200018,1,38.34
O305106,P200074,1,60.9
O305106,P200125,3,88.7
O305107,P200235,3,17.29
O305107,P200096,2,23.65
O305107,P200019,1,357.77
O305107,P200116,3,173.91
O305107,P200194,3,125.92
O305108,P200111,2,37.49
O305108,P200015,1,126.1
O305108,P200100,2,34.06
O305108,P200168,2,241.65
O305109,P200222,1,114.23
O305109,P200072,1,42.34
O305109,P200243,1,66.18
O305109,P200087,3,122.41
O305110,P200107,2,36.72
O305111,P200057,1,126.08
O305111,P200242,1,96.39
O305111,P200139,1,285.29
O305112,P200233,1,97.85
O305112,P200206,3,39.77
O305112,P200043,1,37.43
O305112,P200026,3,150.9
O305112,P200225,3,9.14
O305113,P200093,2,138.9
O305114,P200062,1,31.32
O305114,P200101,3,9.06
O305114,P200117,1,60.62
O305115,P200128,2,60.42
O305116,P200076,2,66.56
O305116,P200083,3,145.9
O305116,P200055,3,110.18
O305116,P200019,2,429.64
O305117,P200093,1,152.44
O305117,P200177,3,30.7
O305117,P200097,1,122.55
O305117,P200063,2,97.28
O305117,P200079,3,6.92
O305118,P200120,2,57.53
O305119,P200106,1,8.24
O305119,P200099,1,16.03
O305119,P200013,1,90.36
O305119,P200085,1,28.43
O305119,P200041,3,110.19
O305120,P200186,3,9.81
O305120,P200040,2,53.21
O305121,P200248,1,4.56
O305121,P200174,1,128.81
O305121,P200104,1,74.28
O305121,P200092,1,35.96
O305121,P200063,1,85.49
O305122,P200011,3,44.36
O305123,P200022,2,64.29
O305124,P200239,1,48.01
O305124,P200044,3,128.45
O305124,P200216,1,118.17
O305124,P200244,3,45.57
O305125,P200036,3,55.78
O305125,P200117,2,59.33
O305125,P200226,2,98.79
O305125,P200198,1,270.41
O305126,P200087,3,108.22
O305127,P200039,3,61.07
O305128,P200030,1,60.18
O305128,P200230,1,127.29
O305129,P200075,2,57.28
O305130,P200205,3,135.53
O305130,P200119,3,80.29
O305130,P200070,3,15.36
O305130,P200150,3,22.06
O305131,P200228,1,119.71
O305131,P200237,2,102.61
O305131,P200070,3,14.2
O305131,P200227,2,31.64
O305132,P200128,2,52.32
O305132,P200068,1,17.65
O305132,P200111,2,37.6
O305132,P200189,2,91.45
O305133,P200197,2,531.23
O305133,P200158,3,149.87
O305133,P200157,2,63.47
O305134,P200129,2,132.24
O305134,P200145,1,123.68
O305134,P200057,1,133.59
O305134,P200172,2,58.3
O305135,P200084,2,65.24
O305135,P200105,3,111.0
O305135,P200120,1,61.9
O305136,P200061,3,66.97
O305136,P200097,2,133.54
O305136,P200043,2,32.89
O305136,P200013,3,79.53
O305137,P200056,1,97.03
O305137,P200164,2,126.68
O305137,P200175,1,17.04
O305138,P200221,2,407.99
O305138,P200085,3,24.58
O305138,P200038,3,599.43
O305138,P200060,2,75.37
O305139,P200006,1,164.91
O305139,P200016,3,400.8
O305139,P200169,1,66.01
O305139,P200102,3,104.73
O305140,P200225,3,8.66
O305140,P200158,2,146.57
O305140,P200114,1,115.53
O305140,P200241,3,92.64
O305141,P200242,2,90.79
O305141,P200215,3,119.41
O305141,P200182,2,8.31
O305141,P200109,2,21.3
O305141,P200216,1,98.0
O305142,P200011,3,39.64
O305142,P200063,2,76.2
O305143,P200220,2,33.31
O305143,P200095,2,138.31
O305143,P200245,3,9.97
O305143,P200155,3,122.87
O305143,P200019,2,367.91
O305144,P200111,1,37.23
O305145,P200034,3,107.13
O305145,P200169,2,57.03
O305145,P200103,2,97.27
O305146,P200176,1,95.73
O305146,P200187,2,256.62
O305146,P200235,3,18.42
O305147,P200219,1,240.72
O305147,P200125,2,89.13
O305147,P200083,3,125.27
O305147,P200076,2,68.0
O305147,P200133,3,25.69
O305148,P200232,2,88.92
O305149,P200004,2,49.78
O305149,P200065,2,126.63
O305150,P200163,2,66.04
O305150,P200186,3,11.59
O305150,P200145,2,105.09
O305151,P200140,1,20.39
O305151,P200237,1,100.57
O305151,P200175,3,13.68
O305151,P200090,1,115.21
O305151,P200078,1,16.38
O305152,P200244,3,38.79
O305152,P200130,1,121.37
O305152,P200033,3,25.43
O305153,P200016,2,390.28
O305153,P200177,2,28.28
O305153,P200215,3,124.85
O305153,P200143,3,12.88
O305154,P200026,3,122.27
O305155,P200188,3,60.96
O305155,P200227,2,31.03
O305155,P200150,3,23.15
O305155,P200175,3,13.15
O305155,P200217,2,141.58
O305156,P200044,1,127.54
O305156,P200152,1,116.48
O305156,P200245,2,8.62
O305156,P200181,3,101.13
O305157,P200067,3,5.66
O305158,P200066,3,39.5
O305158,P200237,3,93.85
O305158,P200214,2,108.8
O305158,P200240,3,296.15
O305159,P200088,2,114.92
O305160,P200195,2,30.87
O305160,P200008,1,21.68
O305160,P200247,2,18.46
O305161,P200187,1,270.29
O305161,P200156,3,109.07
O305161,P200182,1,7.57
O305161,P200170,3,56.39
O305162,P200210,1,104.4
O305162,P200207,1,34.48
O305162,P200177,3,24.12
O305162,P200061,1,66.35
O305162,P200000,1,132.82
O305163,P200043,2,33.13
O305164,P200045,3,51.39
O305164,P200118,1,48.69
O305165,P200243,1,63.19
O305165,P200048,3,18.5
O305165,P200122,2,79.0
O305165,P200103,1,116.22
O305166,P200043,3,32.04
O305166,P200110,1,80.58
O305167,P200013,3,89.46
O305167,P200076,2,68.7
O305167,P200004,2,43.31
O305167,P200022,2,65.75
O305168,P200013,2,95.12
O305169,P200134,1,91.4
O305170,P200128,2,53.28
O305170,P200191,3,7.65
O305170,P200248,3,4.68
O305171,P200235,2,15.24
O305171,P200216,1,102.8
O305171,P200168,2,240.64
O305171,P200042,2,72.14
O305172,P200103,3,118.99
O305172,P200127,3,101.75
O305173,P200030,3,54.62
O305173,P200210,1,88.54
O305173,P200214,1,97.11
O305173,P200108,1,63.15
O305173,P200034,1,106.77
O305174,P200238,1,33.7
O305174,P200162,3,105.22
O305174,P200031,3,27.48
O305174,P200237,1,110.15
O305174,P200132,2,120.57
O305175,P200051,3,104.6
O305176,P200067,2,6.07
O305176,P200236,1,46.97
O305177,P200071,1,51.98
O305177,P200201,2,107.08
O305177,P200040,1,47.02
O305178,P200209,1,60.35
O305178,P200134,1,104.47
O305178,P200067,3,6.48
O305179,P200130,2,100.24
O305179,P200173,3,12.79
O305180,P200158,2,126.51
O305180,P200002,2,25.07
O305180,P200187,2,249.47
O305181,P200037,3,48.8
O305181,P200053,1,144.73
O305181,P200023,2,130.53
O305181,P200212,1,70.83
O305181,P200188,1,56.17
O305182,P200058,1,65.54
O305182,P200194,3,119.19
O305183,P200044,2,134.32
O305183,P200143,1,11.17
O305184,P200032,1,478.42
O305184,P200248,1,5.53
O305184,P200010,1,146.3
O305184,P200147,1,78.14
O305185,P200166,1,18.03
O305185,P200244,1,47.2
O305185,P200061,2,79.14
O305186,P200050,1,33.9
O305186,P200053,1,130.1
O305186,P200173,3,14.16
O305186,P200152,2,119.64
O305187,P200068,3,17.62
O305187,P200109,3,20.83
O305187,P200016,1,413.36
O305187,P200128,1,47.28
O305188,P200079,3,7.33
O305188,P200095,1,133.51
O305188,P200029,1,16.24
O305188,P200074,1,51.39
O305189,P200071,2,43.99
O305189,P200137,1,77.77
O305189,P200058,3,68.54
O305189,P200248,1,5.78
O305190,P200104,1,81.03
O305190,P200245,2,9.22
O305190,P200123,3,25.6
O305190,P200233,3,111.7
O305191,P200167,2,126.52
O305191,P200133,2,22.77
O305191,P200160,2,44.31
O305192,P200186,3,10.34
O305192,P200022,2,51.77
O305192,P200002,3,23.77
O305193,P200183,1,119.72
O305193,P200125,2,88.75
O305194,P200115,3,39.47
O305194,P200186,3,9.46
O305194,P200073,3,162.75
O305195,P200240,1,253.55
O305195,P200082,2,134.69
O305195,P200160,2,51.37
O305195,P200041,2,105.14
O305196,P200035,1,45.23
O305196,P200146,2,14.46
O305196,P200172,1,52.73
O305196,P200051,1,126.18
O305197,P200142,1,89.38
O305197,P200240,3,296.48
O305197,P200222,2,106.42
O305197,P200077,3,45.08
O305198,P200180,2,257.46
O305198,P200185,2,126.66
O305199,P200091,2,71.26
O305199,P200150,3,19.8
O305199,P200031,2,30.31
O305199,P200238,3,33.79
O305200,P200162,1,108.26
O305200,P200179,3,87.71
O305200,P200137,2,87.7
O305201,P200195,3,29.12
O305201,P200244,2,47.74
O305202,P200248,3,4.86
O305203,P200017,3,121.57
O305203,P200007,3,66.24
O305204,P200163,2,60.25
O305204,P200079,2,7.32
O305204,P200088,2,112.01
O305204,P200235,1,15.15
O305205,P200224,3,130.72
O305205,P200087,1,119.91
O305206,P200067,3,5.8
O305207,P200094,3,59.5
O305207,P200198,1,327.94
O305208,P200012,1,66.9
O305208,P200156,3,100.11
O305208,P200040,1,54.98
O305208,P200239,2,38.34
O305208,P200104,1,90.23
O305209,P200206,2,42.16
O305210,P200145,3,103.08
O305211,P200163,1,60.22
O305211,P200248,1,5.92
O305211,P200234,2,13.73
O305212,P200080,1,28.85
O305212,P200183,3,128.1
O305213,P200001,3,7.09
O305213,P200019,2,365.49
O305213,P200018,3,42.95
O305213,P200047,2,72.94
O305213,P200099,2,15.71
O305214,P200214,1,116.85
O305214,P200154,2,249.26
O305215,P200024,3,115.96
O305215,P200015,2,144.26
O305215,P200006,3,179.33
O305216,P200210,1,104.93
O305216,P200162,1,136.6
O305217,P200102,2,115.7
O305217,P200156,2,89.31
O305218,P200044,1,129.74
O305218,P200136,2,160.27
O305219,P200194,1,107.99
O305219,P200237,2,101.14
O305220,P200230,3,127.58
O305220,P200217,1,163.53
O305220,P200046,3,8.68
O305220,P200185,2,113.64
O305221,P200156,2,95.83
O305221,P200163,3,76.17
O305221,P200152,3,124.4
O305221,P200070,3,15.99
O305222,P200116,1,168.13
O305223,P200110,3,93.97
O305223,P200212,3,59.9
O305223,P200018,2,34.49
O305224,P200200,1,80.66
O305224,P200225,2,8.82
O305225,P200184,3,93.11
O305225,P200191,1,6.22
O305225,P200086,1,19.69
O305225,P200236,3,41.97
O305225,P200179,2,88.46
O305226,P200176,2,93.85
O305227,P200245,3,9.0
O305227,P200186,2,9.8
O305227,P200234,1,12.4
O305228,P200054,1,86.81
O305228,P200166,2,17.24
O305229,P200214,1,115.45
O305229,P200244,3,50.74
O305230,P200160,3,46.59
O305230,P200002,1,24.85
O305230,P200151,3,116.64
O305230,P200191,1,7.32
O305230,P200059,1,26.0
O305231,P200214,1,117.65
O305231,P200165,3,15.27
O305231,P200180,2,240.97
O305232,P200034,2,103.41
O305232,P200247,2,16.31
O305233,P200059,3,23.27
O305233,P200070,2,16.02
O305233,P200086,3,18.62
O305233,P200159,3,18.92
O305233,P200101,2,10.15
O305234,P200158,1,126.4
O305234,P200134,1,108.72
O305234,P200084,2,70.84
O305234,P200041,1,129.58
O305235,P200091,1,66.83
O305236,P200068,3,17.37
O305236,P200084,1,78.59
O305236,P200037,2,56.4
O305237,P200001,3,7.17
O305237,P200007,1,76.04
O305237,P200154,2,268.75
O305238,P200223,2,38.2
O305238,P200087,2,121.6
O305238,P200141,3,119.21
O305239,P200079,3,7.71
O305239,P200158,2,141.07
O305240,P200147,3,82.93
O305240,P200082,3,141.77
O305240,P200017,1,126.34
O305240,P200233,2,105.89
O305240,P200094,3,62.99
O305241,P200145,3,110.71
O305241,P200217,3,147.73
O305241,P200155,2,109.53
O305241,P200101,3,8.37
O305241,P200034,1,91.21
O305242,P200054,1,97.2
O305243,P200240,3,257.39
O305243,P200138,2,41.43
O305243,P200065,3,131.83
O305243,P200029,2,18.4
O305243,P200036,3,57.6
O305244,P200099,3,17.51
O305244,P200018,2,34.23
O305244,P200166,1,22.53
O305244,P200023,1,119.66
O305244,P200178,2,9.4
O305245,P200014,3,62.65
O305245,P200081,1,512.67
O305246,P200152,3,141.17
O305246,P200008,1,19.47
O305246,P200155,2,110.05
O305247,P200079,1,8.85
O305248,P200035,2,36.64
O305248,P200185,2,120.06
O305249,P200196,3,41.9
O305249,P200069,1,32.1
O305250,P200082,2,136.23
O305250,P200182,2,9.59
O305250,P200026,3,120.61
O305250,P200230,1,134.06
O305250,P200177,2,29.47
O305251,P200085,2,30.07
O305252,P200199,2,260.53
O305252,P200219,2,223.52
O305253,P200038,1,557.86
O305253,P200068,2,17.56
O305253,P200110,2,82.33
O305254,P200019,3,360.67
O305254,P200094,2,71.76
O305254,P200128,2,60.47
O305254,P200118,2,49.33
O305254,P200011,1,40.92
O305255,P200212,2,63.35
O305255,P200033,2,31.84
O305255,P200084,2,68.88
O305255,P200072,3,38.72
O305255,P200062,3,29.91
O305256,P200039,2,65.67
O305256,P200159,3,20.56
O305256,P200014,3,65.35
O305256,P200133,3,20.92
O305256,P200084,1,68.81
O305257,P200004,2,42.99
O305257,P200050,1,36.41
O305258,P200041,1,125.63
O305258,P200228,2,111.81
O305259,P200108,3,53.65
O305259,P200118,3,51.72
O305259,P200209,3,64.03
O305260,P200133,1,22.75
O305260,P200225,1,9.84
O305261,P200211,1,141.9
O305262,P200019,3,353.29
O305262,P200053,1,134.24
O305262,P200214,1,117.36
O305262,P200128,2,50.74
O305262,P200003,2,120.48
O305263,P200095,2,143.25
O305264,P200107,3,39.83
O305265,P200163,1,61.71
O305265,P200080,1,33.09
O305265,P200086,1,15.72
O305265,P200240,1,301.4
O305265,P200085,1,24.66
O305266,P200207,1,40.13
O305266,P200129,3,135.54
O305266,P200085,2,26.33
O305266,P200249,3,93.53
O305267,P200202,3,108.65
O305267,P200135,3,24.73
O305267,P200153,3,25.82
O305267,P200103,2,104.47
O305268,P200170,1,45.63
O305269,P200185,3,125.98
O305269,P200192,2,58.09
O305270,P200208,3,11.91
O305270,P200192,1,55.98
O305271,P200235,3,14.91
O305271,P200221,2,466.09
O305271,P200204,3,699.53
O305271,P200181,3,97.14
O305272,P200220,1,31.9
O305272,P200057,1,120.73
O305272,P200242,2,81.14
O305273,P200198,1,273.2
O305273,P200003,3,103.06
O305274,P200151,2,119.09
O305274,P200067,1,5.63
O305274,P200141,1,109.05
O305274,P200167,3,132.7
O305275,P200114,3,130.7
O305275,P200200,1,84.08
O305275,P200194,1,113.55
O305275,P200080,2,32.76
O305276,P200054,2,92.46
O305276,P200138,2,38.47
O305276,P200040,1,51.34
O305276,P200130,1,99.5
O305277,P200110,1,78.08
O305278,P200010,1,147.58
O305278,P200147,1,70.49
O305278,P200028,1,99.72
O305278,P200194,1,125.53
O305279,P200247,2,16.68
O305279,P200039,2,76.06
O305280,P200172,1,53.31
O305280,P200014,3,63.96
O305281,P200047,1,78.44
O305281,P200213,3,15.67
O305281,P200200,1,71.73
O305281,P200134,3,109.97
O305281,P200167,3,142.99
O305282,P200072,2,46.86
O305282,P200153,2,32.53
O305282,P200172,2,52.38
O305283,P200124,2,265.15
O305283,P200244,1,43.03
O305283,P200178,2,10.03
O305283,P200141,3,117.36
O305284,P200141,3,102.68
O305284,P200090,2,113.94
O305285,P200221,1,521.8
O305285,P200242,1,81.81
O305285,P200107,3,43.89
O305285,P200195,2,34.95
O305285,P200183,3,135.92
O305286,P200115,2,35.37
O305286,P200022,3,66.21
O305287,P200141,2,110.89
O305288,P200202,1,102.46
O305288,P200044,1,126.96
O305289,P200164,1,134.11
O305290,P200080,3,33.2
O305290,P200124,2,268.25
O305290,P200093,3,143.97
O305291,P200092,3,39.45
O305292,P200054,2,74.85
O305292,P200224,2,115.62
O305293,P200192,1,47.14
O305293,P200081,3,511.03
O305293,P200087,1,112.65
O305293,P200066,1,37.09
O305294,P200234,3,13.78
O305295,P200162,3,133.06
O305295,P200068,2,17.26
O305295,P200188,1,61.07
O305296,P200224,3,124.28
O305296,P200137,1,75.12
O305296,P200142,1,95.93
O305296,P200161,3,72.27
O305297,P200099,2,19.12
O305297,P200218,3,98.25
O305297,P200026,3,137.48
O305298,P200177,2,23.92
O305299,P200039,3,71.37
O305300,P200215,3,126.97
O305300,P200098,1,100.68
O305300,P200224,1,105.97
O305300,P200039,1,62.74
O305300,P200075,3,58.65
O305301,P200233,2,103.44
O305301,P200192,1,56.85
O305301,P200049,2,32.86
O305301,P200194,3,112.41
O305302,P200022,3,51.69
O305302,P200211,3,154.53
O305303,P200111,2,40.42
O305303,P200094,2,55.87
O305303,P200167,1,141.61
O305303,P200078,2,16.77
O305303,P200010,1,122.64
O305304,P200019,2,367.77
O305305,P200204,3,724.87
O305306,P200087,3,98.68
O305306,P200117,2,65.66
O305306,P200200,3,67.21
O305306,P200064,3,5.66
O305306,P200147,3,79.51
O305307,P200038,2,506.2
O305307,P200076,2,75.26
O305307,P200245,1,8.87
O305307,P200068,1,17.15
O305308,P200093,3,160.34
O305308,P200096,2,27.22
O305308,P200158,1,146.83
O305309,P200084,3,78.39
O305309,P200001,3,6.3
O305310,P200204,2,716.21
O305310,P200076,3,71.81
O305310,P200178,2,10.38
O305310,P200216,3,98.45
O305310,P200060,1,68.38
O305311,P200081,2,559.19
O305311,P200126,1,24.75
O305311,P200160,3,44.78
O305311,P200036,1,51.09
O305312,P200154,1,251.71
O305312,P200021,1,64.03
O305312,P200077,3,49.19
O305313,P200215,3,103.73
O305313,P200188,3,47.33
O305314,P200009,1,11.23
O305314,P200175,1,15.0
O305315,P200187,2,245.98
O305315,P200111,2,40.3
O305315,P200230,2,112.94
O305316,P200215,1,101.88
O305316,P200111,1,41.17
O305316,P200116,3,158.27
O305316,P200192,1,60.62
O305317,P200219,1,213.79
O305317,P200208,3,12.36
O305317,P200162,2,132.9
O305317,P200130,2,95.45
O305317,P200159,1,16.72
O305318,P200170,3,56.77
O305318,P200182,3,8.13
O305318,P200038,1,540.13
O305319,P200243,2,60.98
O305319,P200232,2,112.74
O305320,P200242,2,95.62
O305320,P200181,3,92.14
O305320,P200068,2,21.36
O305321,P200148,2,43.25
O305321,P200061,1,77.14
O305321,P200065,1,138.31
O305322,P200245,1,8.98
