order_id,customer_id,order_date,country,order_total
O304799,C100930,2025-06-06,India,614.99
O304800,C100573,2025-01-25,Australia,195.37
O304801,C101173,2024-02-11,Japan,793.45
O304802,C101176,2024-06-25,Australia,818.5500000000001
O304803,C100533,2025-02-11,Australia,1051.35
O304804,C100916,2024-03-03,United States,120.21
O304805,C100410,2024-03-28,Italy,2143.06
O304806,C101054,2024-03-15,Netherlands,574.89
O304807,C100448,2024-07-20,Japan,1634.7500000000002
O304808,C100309,2024-08-27,India,334.15
O304809,C100160,2024-11-25,Australia,251.79000000000002
O304810,C101011,2025-08-28,Brazil,1929.2499999999998
O304811,C100356,2025-06-06,Brazil,354.71999999999997
O304812,C100975,2024-07-22,India,296.9
O304813,C100103,2024-06-16,Japan,331.37999999999994
O304814,C100601,2025-07-30,Germany,1252.98
O304815,C100513,2025-08-11,South Korea,73.0
O304816,C100526,2024-05-03,Canada,344.88
O304817,C100200,2024-11-11,Australia,965.73
O304818,C100088,2025-06-29,Australia,615.17
O304819,C100415,2024-03-17,United States,1021.05
O304820,C100564,2025-08-30,United States,450.03999999999996
O304821,C100952,2024-07-16,India,1313.71
O304822,C100554,2025-08-15,Canada,86.57
O304823,C100295,2025-01-11,Japan,645.23
O304824,C100314,2024-05-02,Sweden,590.12
O304825,C100734,2024-05-15,Netherlands,864.8199999999999
O304826,C100522,2024-12-31,Mexico,679.1700000000001
O304827,C101081,2024-01-07,Mexico,1435.39
O304828,C100527,2025-06-25,Spain,727.49
O304829,C100680,2025-07-14,India,469.90999999999997
O304830,C100076,2025-08-22,South Korea,324.52
O304831,C100232,2025-06-20,India,1134.04
O304832,C101020,2024-09-06,India,692.44
O304833,C100413,2025-08-28,Netherlands,27.299999999999997
O304834,C100505,2024-07-20,Brazil,1241.41
O304835,C100708,2025-01-07,United States,357.73
O304836,C100069,2025-08-09,India,271.0
O304837,C100607,2024-01-29,Canada,210.16
O304838,C100415,2024-12-15,United States,1060.6799999999998
O304839,C100178,2024-07-04,Brazil,541.08
O304840,C100502,2025-06-06,Brazil,737.19
O304841,C100536,2024-10-05,United Kingdom,1549.46
O304842,C100223,2025-04-04,Italy,1067.45
O304843,C100651,2024-04-18,United States,777.39
O304844,C100895,2024-06-07,France,930.5500000000001
O304845,C100320,2024-02-20,United States,1493.24
O304846,C101159,2024-03-20,South Korea,613.52
O304847,C100734,2024-09-29,Netherlands,521.84
O304848,C100927,2024-03-31,United Kingdom,1921.82
O304849,C100084,2025-07-18,France,406.40000000000003
O304850,C100920,2025-01-14,India,299.99
O304851,C100403,2024-11-28,United States,627.81
O304852,C100852,2024-02-21,Japan,457.54
O304853,C100965,2024-08-20,United Kingdom,88.56
O304854,C100300,2024-12-25,United Kingdom,435.89
O304855,C100311,2025-08-08,Japan,205.46999999999997
O304856,C100071,2025-07-24,Germany,235.29000000000002
O304857,C100726,2025-01-06,India,752.27
O304858,C100928,2025-08-23,United States,494.36
O304859,C100492,2025-04-21,India,7.46
O304860,C100193,2024-11-15,United States,316.67999999999995
O304861,C100379,2025-07-18,United States,17.03
O304862,C100483,2024-12-14,Mexico,410.24
O304863,C101099,2025-06-12,Australia,60.85
O304864,C100148,2025-08-29,Brazil,77.96
O304865,C100411,2024-05-31,Germany,444.63
O304866,C100765,2024-11-22,Canada,53.41
O304867,C100284,2024-03-31,India,772.88
O304868,C101061,2024-04-05,France,824.62
O304869,C101091,2024-07-17,South Korea,867.38
O304870,C100456,2024-07-19,South Korea,124.64999999999999
O304871,C100895,2024-08-27,France,140.1
O304872,C100907,2024-03-27,United Kingdom,524.32
O304873,C100818,2024-03-08,Japan,1119.24
O304874,C100223,2024-03-20,Italy,473.38
O304875,C100059,2024-07-20,India,549.78
O304876,C100416,2024-02-28,Spain,762.09
O304877,C100157,2024-02-07,South Korea,356.85
O304878,C100350,2024-12-20,Canada,123.75
O304879,C100766,2024-02-28,India,226.84
O304880,C100706,2024-08-13,Germany,451.77
O304881,C100251,2024-02-07,India,620.28
O304882,C100021,2024-11-22,Canada,428.16999999999996
O304883,C100270,2024-08-03,Australia,516.4
O304884,C100545,2025-08-19,India,512.62
O304885,C100934,2024-06-13,United States,861.4200000000001
O304886,C100438,2024-04-02,United Kingdom,1457.5
O304887,C100343,2024-05-17,India,398.28
O304888,C100661,2025-01-08,India,648.38
O304889,C100085,2024-01-18,India,1068.2599999999998
O304890,C100270,2024-05-24,Australia,1967.6
O304891,C100043,2024-03-01,India,701.45
O304892,C100630,2025-05-31,India,151.2
O304893,C100531,2025-04-25,Canada,113.10000000000001
O304894,C100699,2025-02-12,India,360.94000000000005
O304895,C100740,2025-04-20,United States,551.83
O304896,C100474,2025-01-09,Japan,280.5
O304897,C101042,2025-01-17,United Kingdom,513.37
O304898,C101101,2025-04-06,Sweden,146.43
O304899,C100132,2025-02-15,United States,230.92
O304900,C101104,2024-11-06,United Kingdom,251.82
O304901,C100236,2025-08-25,Brazil,208.76
O304902,C100298,2024-11-27,United States,1293.84
O304903,C100635,2025-06-01,United States,707.87
O304904,C100035,2024-12-02,United States,1894.74
O304905,C100436,2025-04-16,India,293.57
O304906,C100233,2024-04-12,Spain,760.54
O304907,C100579,2024-11-22,India,808.99
O304908,C100977,2024-11-12,Mexico,1572.59
O304909,C101108,2025-06-11,Japan,26.73
O304910,C100254,2025-04-18,India,301.01
O304911,C100653,2024-04-27,France,68.35
O304912,C100569,2024-05-08,United States,303.21999999999997
O304913,C100498,2024-11-12,Japan,364.37
O304914,C100759,2024-08-16,United States,591.79
O304915,C101187,2025-01-13,Spain,550.5
O304916,C100486,2025-06-15,Brazil,219.54
O304917,C100078,2024-07-23,United States,270.46000000000004
O304918,C101099,2024-07-12,Australia,107.25
O304919,C101118,2025-01-04,Italy,285.88
O304920,C100386,2024-06-01,India,249.95000000000002
O304921,C100601,2024-09-21,Germany,341.96
O304922,C101035,2024-07-11,India,1077.25
O304923,C100604,2024-12-27,United States,591.12
O304924,C100577,2024-06-09,India,153.5
O304925,C101106,2025-05-26,United States,233.11
O304926,C100994,2024-12-15,Mexico,513.76
O304927,C100608,2025-07-19,India,336.63
O304928,C100193,2024-09-24,United States,399.29
O304929,C100526,2024-06-24,Canada,332.41
O304930,C100811,2024-05-31,Sweden,46.81
O304931,C100326,2025-04-12,United States,13.72
O304932,C100644,2024-08-26,India,324.57
O304933,C100790,2024-03-16,South Korea,908.24
O304934,C100102,2024-07-09,United States,647.36
O304935,C100683,2024-12-02,France,634.81
O304936,C100885,2024-01-22,United States,18.8
O304937,C100257,2024-08-16,Japan,378.0
O304938,C100658,2025-08-09,Canada,130.25
O304939,C100851,2025-07-19,France,360.17
O304940,C100053,2025-02-25,India,1265.63
O304941,C100772,2025-04-04,India,731.46
O304942,C100311,2024-10-29,Japan,416.73
O304943,C100476,2025-05-06,Canada,362.75
O304944,C100777,2025-02-16,Japan,396.31
O304945,C100005,2024-07-05,Brazil,825.55
O304946,C100020,2025-02-16,Brazil,924.9099999999999
O304947,C100535,2024-08-09,India,725.75
O304948,C101139,2024-09-08,Brazil,384.13
O304949,C100007,2025-07-18,United States,189.87
O304950,C100946,2024-01-26,India,1236.73
O304951,C100089,2024-07-22,Canada,130.18
O304952,C100586,2025-04-25,India,18.76
O304953,C100516,2024-03-22,United States,195.68
O304954,C100561,2024-11-05,Italy,630.8
O304955,C100098,2024-01-01,Italy,855.6600000000001
O304956,C100904,2025-01-10,Mexico,641.5199999999999
O304957,C100330,2024-08-23,India,102.1
O304958,C100925,2025-04-08,United States,958.3100000000001
O304959,C100786,2024-07-09,Australia,522.5
O304960,C100661,2024-05-29,India,921.2
O304961,C100370,2025-03-21,India,258.78
O304962,C100782,2024-08-08,Canada,790.65
O304963,C101197,2024-03-25,India,146.39
O304964,C101107,2025-07-10,India,954.1899999999999
O304965,C101099,2024-03-03,Australia,1205.67
O304966,C100263,2024-10-02,Germany,413.43
O304967,C100702,2025-05-22,Australia,559.72
O304968,C100477,2024-09-27,Canada,73.58
O304969,C101160,2024-08-04,India,429.05
O304970,C101140,2025-01-10,India,125.31
O304971,C101041,2025-05-12,United States,1104.76
O304972,C100195,2025-07-08,India,142.48
O304973,C100382,2025-01-31,Australia,377.40999999999997
O304974,C100853,2025-06-29,Netherlands,2467.7299999999996
O304975,C100899,2024-12-19,Italy,952.81
O304976,C100420,2024-02-24,Japan,279.94
O304977,C100164,2024-07-16,South Korea,45.12
O304978,C100164,2024-10-18,South Korea,1114.58
O304979,C100821,2024-01-07,United Kingdom,55.63
O304980,C100545,2024-12-13,India,950.5
O304981,C100589,2025-07-03,Italy,474.15
O304982,C100978,2024-04-03,Sweden,1025.1
O304983,C100020,2025-01-17,Brazil,99.1
O304984,C100905,2024-10-18,Canada,578.46
O304985,C100329,2024-10-12,Australia,521.5
O304986,C101117,2024-08-24,France,1032.34
O304987,C101146,2024-10-14,Australia,32.18
O304988,C100602,2024-12-06,Mexico,606.8199999999999
O304989,C100378,2024-11-27,Canada,478.71000000000004
O304990,C100279,2025-06-24,Germany,570.37
O304991,C100217,2024-09-07,Canada,805.95
O304992,C101199,2025-04-07,France,515.28
O304993,C100225,2024-08-16,United States,395.70000000000005
O304994,C100535,2024-04-19,India,476.40000000000003
O304995,C100575,2025-06-15,Australia,890.1099999999999
O304996,C100815,2024-11-01,Brazil,70.37
O304997,C101011,2025-01-17,Brazil,1347.0
O304998,C100669,2024-11-30,Canada,1362.3600000000001
O304999,C100909,2024-07-20,Australia,443.0
O305000,C100680,2025-02-12,India,513.44
O305001,C100524,2025-08-29,United Kingdom,550.9100000000001
O305002,C100189,2025-08-05,France,494.09000000000003
O305003,C100250,2024-08-30,United States,35.58
O305004,C100518,2024-07-09,India,828.99
O305005,C100055,2024-12-24,India,22.54
O305006,C100379,2024-12-09,United States,498.83000000000004
O305007,C100555,2025-04-09,United States,448.14
O305008,C100567,2024-12-29,Canada,252.24
O305009,C100977,2025-02-25,Mexico,463.01
O305010,C101161,2024-12-13,United States,733.1600000000001
O305011,C100875,2024-09-16,Canada,637.39
O305012,C100095,2025-05-02,Canada,1363.1399999999999
O305013,C100490,2025-06-21,India,274.98
O305014,C100875,2025-07-31,Canada,257.4
O305015,C100713,2025-08-10,United States,502.57
O305016,C100549,2025-07-02,Japan,52.42
O305017,C100523,2025-05-12,United States,5.74
O305018,C100487,2024-05-18,Brazil,53.68
O305019,C100694,2025-07-23,India,509.76
O305020,C100214,2024-04-05,United States,264.42
O305021,C100621,2024-08-15,India,574.5600000000001
O305022,C100247,2024-10-21,Spain,518.57
O305023,C100817,2025-04-04,Canada,116.0
O305024,C101037,2024-09-14,South Korea,473.6
O305025,C100609,2024-05-25,India,240.32999999999998
O305026,C100465,2025-05-02,Sweden,400.31
O305027,C101128,2024-07-09,United States,1014.0899999999999
O305028,C100791,2024-01-15,Mexico,110.77
O305029,C100513,2024-04-06,South Korea,737.72
O305030,C100034,2024-06-08,United States,207.82999999999998
O305031,C100019,2024-07-09,United States,162.32
O305032,C100265,2025-07-07,Japan,674.6
O305033,C100283,2024-06-11,United Kingdom,249.52
O305034,C100865,2025-08-22,Italy,673.52
O305035,C100600,2024-03-24,Germany,539.1
O305036,C101199,2025-08-31,France,90.55
O305037,C100648,2024-03-08,Japan,544.7
O305038,C101083,2025-03-17,India,83.14999999999999
O305039,C100662,2025-05-26,India,119.60999999999999
O305040,C100429,2024-08-08,India,290.25
O305041,C100857,2025-01-04,United Kingdom,74.81
O305042,C100539,2024-06-16,Italy,153.99
O305043,C100329,2024-08-02,Australia,584.56
O305044,C100567,2024-10-11,Canada,557.56
O305045,C100797,2024-07-12,South Korea,754.58
O305046,C100450,2025-05-27,Italy,783.65
O305047,C100844,2025-05-22,India,3918.2000000000003
O305048,C101176,2025-07-15,Australia,160.74
O305049,C100493,2025-08-07,India,438.67
O305050,C100354,2024-12-27,Netherlands,692.0799999999999
O305051,C100482,2025-04-24,South Korea,336.62
O305052,C101005,2025-07-10,India,175.54
O305053,C100214,2024-08-18,United States,777.78
O305054,C101168,2025-04-12,United States,230.43
O305055,C100496,2025-03-03,India,109.5
O305056,C101009,2025-06-27,United Kingdom,312.32
O305057,C100944,2024-08-19,United Kingdom,150.72
O305058,C100940,2024-06-18,Mexico,350.90999999999997
O305059,C101090,2024-11-13,Brazil,590.0
O305060,C100221,2024-02-29,Germany,351.27
O305061,C100712,2024-08-26,Germany,666.98
O305062,C100118,2025-06-22,Italy,594.37
O305063,C100359,2024-10-17,Canada,701.16
O305064,C100048,2025-02-10,Spain,74.15
O305065,C100818,2025-07-09,Japan,336.59000000000003
O305066,C100729,2024-03-08,United States,282.51
O305067,C100888,2024-12-02,Japan,827.15
O305068,C100211,2025-08-21,United States,346.86
O305069,C100398,2025-05-11,Sweden,973.87
O305070,C100811,2025-03-22,Sweden,513.58
O305071,C100991,2025-07-25,United States,894.71
O305072,C101062,2024-07-03,Brazil,37.8
O305073,C100088,2024-03-22,Australia,630.04
O305074,C100483,2024-08-29,Mexico,6.44
O305075,C100012,2024-08-09,Sweden,745.3
O305076,C100982,2024-08-23,India,64.64999999999999
O305077,C100147,2024-08-22,United Kingdom,173.25
O305078,C100986,2024-04-03,India,1909.78
O305079,C100187,2024-12-13,India,577.56
O305080,C100018,2024-08-20,United States,959.85
O305081,C101054,2024-10-09,Netherlands,910.4100000000001
O305082,C100526,2025-04-05,Canada,299.07
O305083,C100509,2024-10-08,India,563.3000000000001
O305084,C100776,2025-03-14,Italy,204.8
O305085,C100329,2024-01-21,Australia,90.03
O305086,C100828,2024-12-11,Brazil,157.0
O305087,C100514,2024-11-18,Sweden,495.15
O305088,C100327,2024-08-04,Mexico,491.05999999999995
O305089,C100473,2024-06-06,South Korea,237.45999999999998
O305090,C100007,2024-03-06,United States,139.55
O305091,C100361,2025-06-04,United Kingdom,711.35
O305092,C100709,2025-03-07,Netherlands,175.03
O305093,C100165,2024-02-05,United States,947.02
O305094,C100142,2024-02-21,Japan,1076.52
O305095,C100787,2024-07-09,India,44.79
O305096,C100513,2024-10-28,South Korea,1213.52
O305097,C100163,2024-12-03,United States,568.23
O305098,C100897,2024-01-19,France,538.6
O305099,C100930,2025-04-16,India,189.46
O305100,C100041,2025-07-17,Brazil,44.88
O305101,C100242,2024-05-27,Canada,401.3
O305102,C100444,2024-11-03,United States,360.66
O305103,C100877,2025-06-09,Sweden,520.7
O305104,C100088,2024-04-15,Australia,556.86
O305105,C100966,2024-08-22,United States,967.3199999999999
O305106,C100383,2024-05-23,United Kingdom,399.76
O305107,C100150,2024-09-24,India,1356.4299999999998
O305108,C101036,2024-03-15,India,752.5
O305109,C100104,2024-09-02,India,589.98
O305110,C100155,2024-11-25,India,73.44
O305111,C101139,2024-01-15,Brazil,507.76
O305112,C100623,2024-03-27,Italy,734.71
O305113,C100555,2024-06-20,United States,277.8
O305114,C100824,2024-07-15,India,119.12
O305115,C100756,2025-01-25,Canada,120.84
O305116,C100736,2024-07-25,United States,1760.64
O305117,C100027,2025-07-03,United States,582.41
O305118,C100662,2024-11-27,India,115.06
O305119,C100334,2024-12-13,Brazil,473.63
O305120,C100969,2024-01-26,Canada,135.85
O305121,C100606,2024-06-01,France,329.1
O305122,C100148,2024-01-17,Brazil,133.07999999999998
O305123,C101063,2024-04-17,India,128.58
O305124,C100341,2024-09-02,Mexico,688.24
O305125,C100325,2024-12-12,India,753.99
O305126,C101123,2025-04-20,Germany,324.65999999999997
O305127,C100930,2025-01-29,India,183.21
O305128,C101031,2024-09-26,Japan,187.47
O305129,C100794,2024-10-04,Mexico,114.56
O305130,C101092,2025-07-23,India,759.72
O305131,C100138,2024-09-03,India,430.80999999999995
O305132,C100719,2024-09-15,Mexico,380.39
O305133,C100352,2025-03-26,India,1639.01
O305134,C100478,2024-11-06,France,638.35
O305135,C100285,2025-01-17,India,525.38
O305136,C100246,2025-01-26,India,772.3599999999999
O305137,C100531,2024-08-11,Canada,367.43
O305138,C101101,2024-05-27,Sweden,2838.75
O305139,C100762,2024-11-27,France,1747.5100000000002
O305140,C100419,2025-06-05,United Kingdom,712.57
O305141,C100520,2025-01-10,Italy,697.0300000000001
O305142,C100635,2024-07-01,United States,271.32
O305143,C100293,2024-10-25,United States,1477.5800000000002
O305144,C100625,2024-10-05,Japan,37.23
O305145,C100835,2024-02-19,Sweden,629.99
O305146,C100291,2024-09-05,Netherlands,664.23
O305147,C100701,2024-12-13,Germany,1007.86
O305148,C100850,2024-06-02,Brazil,177.84
O305149,C100623,2024-07-18,Italy,352.82
O305150,C100350,2024-07-08,Canada,377.03000000000003
O305151,C100665,2024-02-05,Brazil,293.59
O305152,C100951,2024-11-05,United Kingdom,314.03
O305153,C100266,2025-07-02,Japan,1250.31
O305154,C100689,2024-05-09,Germany,366.81
O305155,C100816,2024-12-30,Canada,637.0
O305156,C100385,2024-10-06,South Korea,564.65
O305157,C100465,2025-03-21,Sweden,16.98
O305158,C101066,2025-05-19,Mexico,1506.1
O305159,C100436,2025-04-11,India,229.84
O305160,C100717,2025-08-05,United States,120.34
O305161,C100179,2024-05-15,Japan,774.24
O305162,C101111,2025-08-24,India,410.40999999999997
O305163,C100716,2024-02-22,Germany,66.26
O305164,C100912,2024-06-27,France,202.86
O305165,C100723,2024-07-14,Brazil,392.90999999999997
O305166,C100426,2025-08-19,Netherlands,176.7
O305167,C100408,2024-01-09,Australia,623.9
O305168,C100841,2024-06-03,United States,190.24
O305169,C101031,2025-06-02,Japan,91.4
O305170,C100153,2025-01-10,United Kingdom,143.55
O305171,C101014,2025-08-15,Mexico,758.8399999999999
O305172,C100996,2025-06-07,India,662.22
O305173,C100130,2025-04-16,India,519.43
O305174,C100129,2025-01-02,Canada,783.0899999999999
O305175,C100834,2024-05-13,India,313.79999999999995
O305176,C101011,2024-06-22,Brazil,59.11
O305177,C100472,2024-04-30,United Kingdom,313.15999999999997
O305178,C100768,2025-01-31,United States,184.26
O305179,C101199,2024-12-27,France,238.85
O305180,C100387,2024-02-04,United States,802.1
O305181,C100270,2025-07-26,Australia,679.1899999999999
O305182,C101189,2024-05-24,United States,423.11
O305183,C100336,2024-03-01,Netherlands,279.81
O305184,C100567,2024-09-07,Canada,708.39
O305185,C100530,2024-03-02,Sweden,223.51
O305186,C100627,2025-03-25,United Kingdom,445.76
O305187,C100322,2024-12-05,France,575.99
O305188,C100814,2024-01-12,United States,223.13
O305189,C100830,2025-05-05,South Korea,377.15
O305190,C100240,2024-10-05,United States,511.37
O305191,C100577,2025-08-16,India,387.2
O305192,C100068,2024-11-27,India,205.87
O305193,C100265,2024-02-16,Japan,297.22
O305194,C101184,2025-08-19,India,635.04
O305195,C100607,2025-05-21,Canada,835.95
O305196,C100747,2024-05-02,India,253.06
O305197,C101066,2024-11-23,Mexico,1326.9
O305198,C100856,2024-03-05,India,768.24
O305199,C100950,2025-08-29,United States,363.91
O305200,C100854,2025-06-01,India,546.79
O305201,C100598,2025-02-23,India,182.84
O305202,C100759,2025-02-10,United States,14.580000000000002
O305203,C100346,2024-09-17,Australia,563.43
O305204,C101068,2025-03-01,United States,374.31
O305205,C100215,2025-03-29,Japan,512.0699999999999
O305206,C101060,2025-08-14,United States,17.4
O305207,C101054,2024-04-05,Netherlands,506.44
O305208,C100170,2024-10-06,India,589.12
O305209,C100852,2024-07-25,Japan,84.32
O305210,C101187,2024-08-25,Spain,309.24
O305211,C100686,2024-12-30,India,93.6
O305212,C100408,2024-10-13,Australia,413.15
O305213,C101055,2024-03-29,India,1058.4
O305214,C100615,2024-03-14,Canada,615.37
O305215,C100146,2024-12-07,India,1174.3899999999999
O305216,C100299,2024-12-21,Canada,241.53
O305217,C100818,2024-06-18,Japan,410.02
O305218,C100546,2024-05-13,Australia,450.28000000000003
O305219,C100260,2025-08-24,Australia,310.27
O305220,C100958,2025-02-15,Italy,799.59
O305221,C100144,2024-01-22,Canada,841.34
O305222,C100262,2024-05-05,Brazil,168.13
O305223,C100558,2024-10-25,United Kingdom,530.5899999999999
O305224,C100047,2024-06-23,Canada,98.3
O305225,C100464,2025-01-10,India,608.0699999999999
O305226,C101091,2025-01-15,South Korea,187.7
O305227,C101129,2024-11-18,India,59.0
O305228,C101046,2024-08-23,India,121.28999999999999
O305229,C100388,2024-07-23,India,267.67
O305230,C100077,2024-07-17,Canada,547.86
O305231,C100977,2024-04-18,Mexico,645.4
O305232,C100447,2024-02-09,Brazil,239.44
O305233,C100898,2025-01-17,India,234.77
O305234,C100143,2025-05-30,United States,506.38
O305235,C100801,2024-02-08,United States,66.83
O305236,C100703,2024-11-24,India,243.5
O305237,C101104,2025-05-20,United Kingdom,635.05
O305238,C100122,2025-03-16,United States,677.23
O305239,C100489,2024-07-03,United Kingdom,305.27
O305240,C101187,2025-07-10,Spain,1201.19
O305241,C100467,2025-06-27,Spain,1110.6999999999998
O305242,C100789,2025-08-22,United States,97.2
O305243,C100193,2024-02-26,United States,1460.12
O305244,C100874,2025-04-04,Canada,281.98
O305245,C100330,2024-02-20,India,700.6199999999999
O305246,C100686,2025-07-25,India,663.0799999999999
O305247,C101055,2025-08-10,India,8.85
O305248,C100793,2025-01-17,United States,313.4
O305249,C100569,2024-04-06,United States,157.79999999999998
O305250,C100228,2024-08-17,Japan,846.47
O305251,C100409,2024-12-14,United Kingdom,60.14
O305252,C101019,2024-04-22,United States,968.0999999999999
O305253,C100259,2025-07-12,Canada,757.64
O305254,C100787,2025-06-27,India,1486.05
O305255,C100581,2024-07-26,United States,534.03
O305256,C100385,2024-04-12,South Korea,520.64
O305257,C100859,2024-04-10,India,122.39
O305258,C100434,2025-01-09,India,349.25
O305259,C100344,2025-07-31,United Kingdom,508.2
O305260,C100635,2024-12-06,United States,32.59
O305261,C100909,2024-01-30,Australia,141.9
O305262,C101036,2024-09-01,India,1653.91
O305263,C100755,2024-09-06,United States,286.5
O305264,C100794,2025-02-05,Mexico,119.49
O305265,C100945,2025-02-18,India,436.58
O305266,C100323,2024-12-27,Canada,780.0
O305267,C100301,2025-06-28,India,686.5400000000001
O305268,C100580,2025-02-27,Australia,45.63
O305269,C100757,2024-03-21,United Kingdom,494.12
O305270,C100775,2024-06-09,United States,91.71000000000001
O305271,C100184,2024-03-17,Sweden,3366.92
O305272,C100936,2024-08-01,Brazil,314.91
O305273,C100436,2025-03-25,India,582.38
O305274,C101052,2025-04-24,India,750.96
O305275,C100869,2024-07-09,United States,655.25
O305276,C101179,2024-02-02,United Kingdom,412.7
O305277,C100758,2024-08-02,Spain,78.08
O305278,C100632,2025-04-14,India,443.32
O305279,C100225,2025-04-28,United States,185.48000000000002
O305280,C100478,2025-06-06,France,245.19
O305281,C101030,2024-10-26,United Kingdom,956.06
O305282,C100458,2024-05-07,Canada,263.54
O305283,C100064,2025-02-26,India,945.4699999999999
O305284,C100294,2024-09-03,Australia,535.9200000000001
O305285,C100714,2025-05-09,United States,1212.94
O305286,C100754,2024-09-27,Japan,269.37
O305287,C101180,2025-05-11,United States,221.78
O305288,C101120,2024-08-30,United States,229.42
O305289,C100637,2025-03-13,United Kingdom,134.11
O305290,C100665,2025-02-23,Brazil,1068.01
O305291,C100960,2024-09-03,Sweden,118.35000000000001
O305292,C100058,2024-02-02,Germany,380.94
O305293,C100714,2025-04-02,United States,1729.97
O305294,C100568,2025-03-01,Mexico,41.339999999999996
O305295,C100939,2024-06-03,United Kingdom,494.77
O305296,C100960,2024-05-10,Sweden,760.7
O305297,C100786,2025-05-19,Australia,745.43
O305298,C100788,2024-04-13,Japan,47.84
O305299,C100829,2025-02-09,United Kingdom,214.11
O305300,C100696,2025-03-04,United States,826.25
O305301,C100273,2024-01-03,India,666.6800000000001
O305302,C100341,2025-03-20,Mexico,618.6600000000001
O305303,C100890,2024-09-21,United States,490.37
O305304,C100742,2024-02-19,United Kingdom,735.54
O305305,C100285,2024-11-25,India,2174.61
O305306,C101053,2025-07-05,United States,884.5
O305307,C101176,2024-12-14,Australia,1188.94
O305308,C100751,2024-08-31,Mexico,682.29
O305309,C100273,2024-06-02,India,254.07000000000002
O305310,C101125,2024-10-23,United States,2032.3400000000001
O305311,C100284,2024-03-20,India,1328.5600000000002
O305312,C100518,2025-06-11,India,463.31
O305313,C101030,2025-07-25,United Kingdom,453.18
O305314,C100624,2024-03-27,United States,26.23
O305315,C100291,2024-02-06,Netherlands,798.4399999999999
O305316,C100096,2025-04-30,Australia,678.48
O305317,C100433,2025-05-29,South Korea,724.29
O305318,C100806,2024-01-29,Netherlands,734.8299999999999
O305319,C100857,2025-03-07,United Kingdom,347.44
O305320,C100267,2025-02-14,Brazil,510.38
O305321,C100190,2024-05-21,India,301.95
O305322,C100841,2024-10-31,United States,107.37
O305323,C100190,2025-05-16,India,148.29
O305324,C100077,2025-08-22,Canada,72.9
O305325,C100583,2025-04-11,United States,5.56
O305326,C100685,2024-05-26,South Korea,7.97
O305327,C100292,2025-06-27,India,722.8900000000001
O305328,C100253,2024-05-26,South Korea,543.35
O305329,C100282,2025-08-31,South Korea,86.97
O305330,C100411,2024-02-02,Germany,603.22
O305331,C100011,2025-07-08,Italy,312.82
O305332,C100014,2025-07-08,India,1305.29
O305333,C100444,2025-06-27,United States,562.97
O305334,C100023,2024-10-03,United Kingdom,147.93
O305335,C100381,2024-02-10,Mexico,1016.2199999999999
O305336,C100697,2024-07-24,United States,271.89
O305337,C100037,2025-08-05,Australia,129.48
O305338,C100741,2025-08-26,Mexico,337.51
O305339,C100745,2024-12-06,France,155.68
O305340,C100688,2025-01-23,United Kingdom,1209.4
O305341,C100751,2024-02-24,Mexico,665.28
O305342,C100971,2024-06-30,Germany,495.87
O305343,C100084,2024-07-02,France,528.66
O305344,C100202,2024-11-19,Japan,350.68
O305345,C100380,2025-01-17,Sweden,78.99
O305346,C100825,2025-01-26,India,390.76
O305347,C101047,2024-04-05,Brazil,24.5
O305348,C101102,2025-03-19,India,490.3500000000001
O305349,C100698,2024-12-20,Australia,821.81
O305350,C100492,2024-07-15,India,145.02
O305351,C100494,2024-08-07,Germany,260.92
O305352,C100071,2025-04-26,Germany,201.89999999999998
O305353,C100558,2025-04-27,United Kingdom,251.29000000000002
O305354,C100615,2025-03-14,Canada,350.84000000000003
O305355,C100249,2025-06-19,Netherlands,284.88
O305356,C100921,2025-03-21,Canada,175.72
O305357,C100974,2024-11-02,United States,3079.9900000000007
O305358,C100362,2024-01-19,United States,1505.86
O305359,C101096,2024-01-21,United States,68.86
O305360,C100128,2024-09-14,United Kingdom,617.98
O305361,C101092,2025-02-28,India,589.29
O305362,C100921,2025-02-14,Canada,33.96
O305363,C100268,2024-09-24,United States,22.14
O305364,C100780,2024-03-30,United Kingdom,734.5799999999999
O305365,C100372,2025-02-28,United States,108.63
O305366,C100959,2025-07-20,Japan,274.66
O305367,C100192,2024-02-21,India,354.37
O305368,C100293,2024-11-14,United States,1495.38
O305369,C100368,2024-06-12,Germany,31.39
O305370,C100239,2024-12-22,Canada,607.95
O305371,C100399,2024-03-29,India,740.54
O305372,C100723,2024-10-22,Brazil,387.84999999999997
O305373,C100759,2025-06-06,United States,1440.93
O305374,C100664,2024-02-15,Germany,183.65999999999997
O305375,C100227,2025-06-05,India,584.7
O305376,C100242,2025-04-18,Canada,373.32
O305377,C101103,2024-09-26,France,738.42
O305378,C100301,2025-02-03,India,85.17
O305379,C100123,2024-07-17,Netherlands,474.40999999999997
O305380,C100544,2025-03-21,India,892.75
O305381,C100008,2025-02-14,Australia,1160.25
O305382,C100411,2025-07-18,Germany,1363.1100000000001
O305383,C101025,2024-06-06,Australia,259.33
O305384,C100320,2024-03-24,United States,305.02
O305385,C100844,2025-06-19,India,195.18
O305386,C100587,2024-06-17,Sweden,727.67
O305387,C100426,2025-07-18,Netherlands,276.5
O305388,C100793,2025-03-15,United States,508.18
O305389,C100714,2025-08-11,United States,415.28999999999996
